game_date,player,line,predicted_value,over_probability,confidence,expected_value,decimal_odds,stake,won,profit,bankroll
2025-10-27 06:06:03.348740,Synth Player 1001,24.5,27.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,10.0,False,-10.0,990.0
2025-10-27 06:06:03.348740,Synth Player 1009,27.5,30.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.9,False,-9.9,980.1
2025-10-27 06:06:03.348740,Synth Player 1008,26.5,29.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.801,False,-9.801,970.299
2025-10-27 06:06:03.348740,Synth Player 1007,25.5,28.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.70299,False,-9.70299,960.59601
2025-10-27 06:06:03.348740,Synth Player 1006,24.5,27.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.6059601,False,-9.6059601,950.9900499
2025-10-27 06:06:03.348740,Synth Player 1005,23.5,26.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.509900499,False,-9.509900499,941.4801494010001
2025-10-27 06:06:03.348740,Synth Player 1004,27.5,30.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.414801494010002,False,-9.414801494010002,932.06534790699
2025-10-27 06:06:03.348740,Synth Player 1003,26.5,29.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.3206534790699,False,-9.3206534790699,922.7446944279202
2025-10-27 06:06:03.348740,Synth Player 1002,25.5,28.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.227446944279203,False,-9.227446944279203,913.517247483641
2025-10-27 06:06:03.348740,Synth Player 1010,23.5,26.760825082999997,0.6896830992387942,0.27525512860841095,0.6635461632611364,1.9,9.13517247483641,False,-9.13517247483641,904.3820750088046
2025-10-29 06:06:03.348740,Synth Player 1010,23.5,25.760825083,0.659900288339343,0.27525512860841095,0.460150368124308,1.9,9.043820750088045,False,-9.043820750088045,895.3382542587166
2025-10-29 06:06:03.348740,Synth Player 1002,25.5,27.760825082999997,0.6599002883393429,0.27525512860841095,0.4601503681243071,1.9,8.953382542587166,False,-8.953382542587166,886.3848717161294
2025-10-29 06:06:03.348740,Synth Player 1005,23.5,25.760825083,0.659900288339343,0.27525512860841095,0.460150368124308,1.9,8.863848717161295,False,-8.863848717161295,877.5210229989681
2025-10-29 06:06:03.348740,Synth Player 1001,24.5,26.760825082999997,0.6599002883393429,0.27525512860841095,0.4601503681243071,1.9,8.77521022998968,False,-8.77521022998968,868.7458127689785
2025-10-29 06:06:03.348740,Synth Player 1006,24.5,26.760825082999997,0.6599002883393429,0.27525512860841095,0.4601503681243071,1.9,8.687458127689785,False,-8.687458127689785,860.0583546412887
2025-10-29 06:06:03.348740,Synth Player 1008,26.5,28.760825082999997,0.6599002883393429,0.27525512860841095,0.4601503681243071,1.9,8.600583546412887,False,-8.600583546412887,851.4577710948759
2025-10-29 06:06:03.348740,Synth Player 1004,27.5,29.760825082999997,0.6599002883393429,0.27525512860841095,0.4601503681243071,1.9,8.514577710948759,False,-8.514577710948759,842.9431933839271
2025-10-29 06:06:03.348740,Synth Player 1009,27.5,29.760825082999997,0.6599002883393429,0.27525512860841095,0.4601503681243071,1.9,8.429431933839272,False,-8.429431933839272,834.5137614500878
2025-10-29 06:06:03.348740,Synth Player 1003,26.5,28.760825082999997,0.6599002883393429,0.27525512860841095,0.4601503681243071,1.9,8.345137614500878,False,-8.345137614500878,826.1686238355869
2025-10-29 06:06:03.348740,Synth Player 1007,25.5,27.760825082999997,0.6599002883393429,0.27525512860841095,0.4601503681243071,1.9,8.26168623835587,False,-8.26168623835587,817.906937597231
2025-10-31 06:06:03.348740,Synth Player 1006,24.5,25.760825083,0.6213106577673719,0.27525512860841095,0.20890210152138855,1.9,8.179069375972311,False,-8.179069375972311,809.7278682212587
2025-10-31 06:06:03.348740,Synth Player 1004,27.5,28.760825082999997,0.6213106577673717,0.27525512860841095,0.20890210152138744,1.9,8.097278682212588,False,-8.097278682212588,801.6305895390461
2025-10-31 06:06:03.348740,Synth Player 1009,27.5,28.760825082999997,0.6213106577673717,0.27525512860841095,0.20890210152138744,1.9,8.016305895390461,False,-8.016305895390461,793.6142836436557
2025-10-31 06:06:03.348740,Synth Player 1005,23.5,24.760825083,0.6213106577673719,0.27525512860841095,0.20890210152138855,1.9,7.936142836436557,False,-7.936142836436557,785.678140807219
2025-10-31 06:06:03.348740,Synth Player 1007,25.5,26.760825082999997,0.6213106577673717,0.27525512860841095,0.20890210152138744,1.9,7.856781408072191,False,-7.856781408072191,777.8213593991469
2025-10-31 06:06:03.348740,Synth Player 1002,25.5,26.760825082999997,0.6213106577673717,0.27525512860841095,0.20890210152138744,1.9,7.778213593991469,False,-7.778213593991469,770.0431458051554
2025-10-31 06:06:03.348740,Synth Player 1003,26.5,27.760825082999997,0.6213106577673717,0.27525512860841095,0.20890210152138744,1.9,7.700431458051554,False,-7.700431458051554,762.3427143471039
2025-10-31 06:06:03.348740,Synth Player 1010,23.5,24.760825083,0.6213106577673719,0.27525512860841095,0.20890210152138855,1.9,7.623427143471039,False,-7.623427143471039,754.7192872036328
2025-10-31 06:06:03.348740,Synth Player 1001,24.5,25.760825083,0.6213106577673719,0.27525512860841095,0.20890210152138855,1.9,7.547192872036328,False,-7.547192872036328,747.1720943315964
2025-10-31 06:06:03.348740,Synth Player 1008,26.5,27.760825082999997,0.6213106577673717,0.27525512860841095,0.20890210152138744,1.9,7.471720943315964,False,-7.471720943315964,739.7003733882805
