game_date,player,line,predicted_value,over_probability,confidence,expected_value,decimal_odds,stake,won,profit,bankroll
2023-10-15,Player 16,13.387590546483386,18.609526295457336,0.8507690056215033,0.8916451811730461,0.2761535084322549,1.5,20.0,True,10.0,1010.0
2023-10-15,Player 17,13.519392817240778,13.948428504104436,0.5356921620932629,0.5321776765147743,0.042655442347630634,1.9463705391420427,20.2,True,19.116684890669262,1029.1166848906691
2023-10-15,Player 47,21.348507659463287,27.650441542948997,0.8909658174295987,0.95,0.336448726144398,1.5,20.582333697813382,True,10.291166848906691,1039.4078517395758
2023-10-15,Player 59,21.89932523070519,22.718580861297983,0.5678501622213759,0.5614441722944594,0.07754851910114013,1.897593046175901,20.788157034791517,False,-20.788157034791517,1018.6196947047843
2023-10-15,Player 9,17.386564975494,18.476115810894974,0.5898108776526713,0.5817163126550731,0.09929313849596133,1.8638061455748782,20.372393894095687,False,-20.372393894095687,998.2473008106886
2023-10-16,Player 55,25.533152993850376,27.432416079173784,0.653189257635608,0.6424447313992556,0.15130623467657706,1.762592114334574,19.964946016213773,False,-19.964946016213773,978.2823547944748
2023-10-16,Player 43,15.835271532999519,17.78496838134024,0.6569876908010199,0.6462272636255539,0.15385952783286538,1.75628789395741,19.565647095889496,False,-19.565647095889496,958.7167076985853
2023-10-16,Player 21,6.973831389717919,10.422940303732114,0.7594566592690469,0.7586831685510647,0.19148222687655503,1.5688613857482256,19.174334153971706,True,10.907538297627877,969.6242459962132
2023-10-16,Player 11,18.715832458980547,22.060406945913925,0.7530337132542168,0.7508430865200034,0.1912452583645886,1.5819281891333277,19.392484919924264,True,11.285033632246892,980.90927962846
2023-10-17,Player 48,30.051599704287355,30.67255995074103,0.5515627244978974,0.5465720184840255,0.060313133328435686,1.9223799691932908,19.6181855925692,False,-19.6181855925692,961.2910940358909
2023-10-17,Player 8,19.172410069907315,24.290613344827968,0.8463255585385719,0.883865245619049,0.2694883378078579,1.5,19.225821880717817,True,9.612910940358908,970.9040049762498
2023-10-17,Player 7,21.582071782873996,25.664245324245346,0.7958774249580159,0.8061630156028513,0.19381613743702392,1.5,19.418080099524996,True,9.709040049762498,980.6130450260123
2023-10-17,Player 55,17.642729439906468,24.914547742305555,0.9186346835766412,0.95,0.37795202536496186,1.5,19.612260900520248,True,9.806130450260124,990.4191754762724
2023-10-17,Player 32,22.72126246131439,26.154811662185445,0.7585078902194259,0.7575161900653292,0.19146901039918923,1.570806349891118,19.80838350952545,True,11.306751088315636,1001.725926564588
2023-10-17,Player 46,24.66013748981857,28.900558121328505,0.8043132346616559,0.8180315473632451,0.2064698519924839,1.5,20.03451853129176,True,10.01725926564588,1011.7431858302339
2023-10-17,Player 17,15.127597827266472,17.300654960641758,0.6735647193439634,0.6629792850031464,0.1641676114178866,1.7283678583280893,20.23486371660468,True,14.73842434882411,1026.481610179058
2023-10-18,Player 37,14.593725769846325,24.481046950813344,0.964283539791596,0.95,0.44642530968739397,1.5,20.52963220358116,True,10.26481610179058,1036.7464262808485
2023-10-18,Player 12,21.918140713747736,23.23651430063926,0.6081298426052457,0.5988780190168643,0.11604189497408435,1.8352033016385594,20.73492852561697,True,17.31788076383484,1054.0643070446833
2023-10-19,Player 8,21.524472782782635,23.593547755857838,0.6658983309602206,0.6551806229806403,0.15957246552014848,1.7413656283655996,21.081286140893667,True,15.62894094659864,1069.693247991282
2023-10-19,Player 60,20.7160186859495,24.032278741499514,0.751274275694061,0.7487195041662511,0.1911209424823116,1.5854674930562482,21.393864959825642,True,12.525412484813032,1082.218660476095
